Chapter,Verse,Google Translate,Kemenag,King Fahd,Fahd - Google,Kemenag - Google,Fahd - Kemenag
2,45,"Dan mintalah pertolongan kepada-Nya dengan kesabaran dan shalat; dan sungguh, hal itu sungguh sulit, kecuali bagi orang-orang yang khusyuk.","Dan mohonlah pertolongan (kepada Allah) dengan sabar dan salat. Dan (salat) itu sungguh berat, kecuali bagi orang-orang yang khusyuk,","Dan mintalah pertolongan (kepada Allah) dengan sabar dan salat.  Dan sesungguhnya yang demikian itu sungguh berat, kecuali bagi orang-orang yang khusyuk,",0.87688565,0.831503,0.93785095
2,46, Orang-orang yang beriman bahwa mereka akan bertemu dengan Tuhannya dan bahwa mereka akan kembali kepada-Nya.,"(yaitu) mereka yang yakin, bahwa mereka akan menemui Tuhannya, dan bahwa mereka akan kembali kepada-Nya.","(yaitu) orang-orang yang meyakini bahwa mereka akan menemui Tuhan-nya, dan bahwa mereka akan kembali kepada-Nya.",0.85750234,0.8911115,0.8840414
2,47," Hai Bani Israil, ingatlah akan nikmat-Ku yang telah Aku berikan kepadamu dan ingatlah akan kelebihanku atas seluruh alam.","Wahai Bani Israil! Ingatlah nikmat-Ku yang telah aku berikan kepadamu, dan Aku telah melebihkan kamu dari semua umat yang lain di alam ini (pada masa itu).","Hai Bani Isrā`īl , ingatlah akan nikmat-Ku yang telah Aku anugerahkan kepadamu dan (ingatlah pula) bahwasanya Aku telah melebihkan kamu atas segala umat.",0.8889313,0.8536889,0.92661023
2,48," Dan takutlah kamu kepada suatu hari di mana seorang tidak dapat memberi manfaat sedikit pun bagi seorang yang lain, dan tidak akan diterima syafaat darinya, tidak diambil tebusan darinya, dan tidak pula mereka ditolong.","Dan takutlah kamu pada hari, (ketika) tidak seorang pun dapat membela orang lain sedikit pun. Sedangkan syafaat dan tebusan apa pun darinya tidak diterima dan mereka tidak akan ditolong.","Dan jagalah dirimu dari (azab) hari (kiamat, yang pada hari itu) seseorang tidak dapat membela orang lain walau sedikit pun; dan (begitu pula) tidak diterima syafaat dan tebusan dari padanya, dan tidaklah mereka akan ditolong.",0.8179007,0.86261535,0.8275668
2,49,"Dan ingatlah ketika Kami selamatkan kamu dari kaum Fir'aun, yang telah menimpakan kepadamu azab yang seberat-beratnya, mereka menyembelih anak-anak laki-lakimu dan membiarkan hidup istri-istrimu. Dan pada yang demikian itu terdapat cobaan yang besar dari Tuhanmu.",Dan (ingatlah) ketika Kami menyelamatkan kamu dari (Fir'aun dan) pengikut-pengikut Fir'aun. Mereka menimpakan siksaan yang sangat berat kepadamu. Mereka menyembelih anak-anak laki-lakimu dan membiarkan hidup anak-anak perempuanmu. Dan pada yang demikian itu merupakan cobaan yang besar dari Tuhanmu.,"Dan (ingatlah) ketika Kami selamatkan kamu dari (Firʻawn ) dan pengikut-pengikutnya; mereka menimpakan kepadamu siksaan yang seberat-beratnya; mereka menyembelih anak-anakmu yang laki-laki dan membiarkan hidup anak-anakmu yang perempuan.  Dan pada yang demikian itu, terdapat cobaan-cobaan yang besar dari Tuhan-mu.",0.8846513,0.9153373,0.87493366
2,50," Dan ketika Kami belah laut untuk kamu, lalu Kami selamatkan kamu dan Kami tenggelamkan Fir'aun, sedang kamu menyaksikannya.","Dan (ingatlah) ketika Kami membelah laut untukmu, sehingga kamu dapat Kami selamatkan dan Kami tenggelamkan (Fir'aun dan) pengikut-pengikut Fir'aun sedang kamu menyaksikan.","Dan (ingatlah), ketika Kami belah laut untukmu, lalu Kami selamatkan kamu dan Kami tenggelamkan (Firʻawn ) dan pengikut-pengikutnya sedang kamu sendiri menyaksikan.",0.858495,0.8916507,0.89534587
2,51," Dan ingatlah ketika Kami tetapkan bagi Musa empat puluh malam, kemudian kamu buat anak sapi sesudahnya, padahal kamu adalah orang-orang yang zalim.","Dan (ingatlah) ketika Kami menjanjikan kepada Musa empat puluh malam. Kemudian kamu (Bani Israil) menjadikan (patung) anak sapi (sebagai sesembahan) setelah (kepergian)nya, dan kamu (menjadi) orang yang zalim.","Dan (ingatlah), ketika Kami berjanji kepada Musa (memberikan Taurat, sesudah) empat puluh malam, lalu kamu menjadikan anak lembu (sebagai sembahan) sepeninggalnya dan kamu adalah orang-orang yang zalim.",0.8248648,0.8202722,0.8375729
2,52," Kemudian Kami ampuni kamu sesudah itu, agar kamu bersyukur.","Kemudian Kami memaafkan kamu setelah itu, agar kamu bersyukur.","Kemudian sesudah itu, Kami maafkan kesalahanmu agar kamu bersyukur.",0.8141668,0.79441255,0.89716125
2,53,"Dan ingatlah ketika Kami berikan kepada Musa Kitab (Taurat) dan Pembanding, agar kamu mendapat petunjuk.","Dan (ingatlah), ketika Kami memberikan kepada Musa Kitab dan Furqan, agar kamu memperoleh petunjuk.","Dan (ingatlah), ketika Kami berikan kepada Musa Alkitab (Taurat) dan keterangan yang membedakan antara yang benar dan yang salah agar kamu mendapat petunjuk.",0.87993526,0.88563794,0.7944007
2,54," Dan ingatlah ketika Musa berkata kepada kaumnya, ""Hai kaumku, sesungguhnya kamu telah menganiaya diri sendiri dengan mengambil anak sapi itu, maka bertobatlah kepada Penciptamu dan bunuhlah dirimu. Yang demikian itu lebih baik bagimu di sisi Penciptamu."" Maka Allah mengampuni kamu. Sesungguhnya Dia Maha Penerima taubat lagi Maha Penyayang.","Dan (ingatlah) ketika Musa berkata kepada kaumnya, ""Wahai kaumku! Kamu benar-benar telah menzalimi dirimu sendiri dengan menjadikan (patung) anak sapi (sebagai sesembahan), karena itu bertobatlah kepada Penciptamu dan bunuhlah dirimu. Itu lebih baik bagimu di sisi Penciptamu. Dia akan menerima tobatmu. Sungguh, Dialah Yang Maha Penerima tobat, Maha Penyayang.","Dan (ingatlah), ketika Musa berkata kepada kaumnya, ""Hai kaumku, sesungguhnya kamu telah menganiaya dirimu sendiri karena kamu telah menjadikan anak lembu (sembahanmu), maka bertobatlah kepada Tuhan yang menjadikan kamu dan bunuhlah dirimu.  Hal itu adalah lebih baik bagimu pada sisi Tuhan yang menjadikan kamu; maka Allah akan menerima tobatmu. Sesungguhnya Dia-lah Yang Maha Penerima tobat lagi Maha Penyayang.""",0.8009229,0.8354145,0.8521606
2,55," Dan ketika kamu berkata: ""Hai Musa, kami sekali-kali tidak akan percaya kepadamu sebelum kami melihat Allah dengan mata kepala kami sendiri,"" tiba-tiba kamu disambar petir, sedang kamu sedang menyaksikannya.","Dan (ingatlah) ketika kamu berkata, ""Wahai Musa! Kami tidak akan beriman kepadamu sebelum kami melihat Allah dengan jelas,"" maka halilintar menyambarmu, sedang kamu menyaksikannya.","Dan (ingatlah), ketika kamu berkata, ""Hai Musa, kami tidak akan beriman kepadamu sebelum kami melihat Allah dengan terang, karena itu kamu disambar halilintar, sedang kamu menyaksikannya"".",0.7598847,0.7793124,0.845278
2,56,"Kemudian Kami bangkitkan kamu setelah matimu, agar kamu bersyukur.","Kemudian, Kami membangkitkan kamu setelah kamu mati, agar kamu bersyukur.","Setelah itu, Kami bangkitkan kamu sesudah kamu mati supaya kamu bersyukur.",0.84721416,0.7644926,0.90539414
2,57," Dan Kami naungi kamu dengan awan dan Kami turunkan kepadamu manna dan burung puyuh, (dengan firman-Nya), ""Makanlah di antara rizki yang baik-baik yang telah Kami berikan kepadamu."" Dan tidaklah mereka menganiaya Kami, tetapi merekalah yang menganiaya diri mereka sendiri.","Dan Kami menaungi kamu dengan awan, dan Kami menurunkan kepadamu manna dan salwa. Makanlah (makanan) yang baik-baik dari rezeki yang telah Kami berikan kepadamu. Mereka tidak menzalimi Kami, tetapi justru merekalah yang menzalimi diri sendiri.","Dan Kami naungi kamu dengan awan, dan Kami turunkan kepadamu manna dan salwā.  Makanlah dari makanan yang baik-baik yang telah Kami berikan kepadamu.  Dan tidaklah mereka menganiaya Kami, akan tetapi merekalah yang menganiaya diri mereka sendiri.",0.9294339,0.90801287,0.9201719
2,58," Dan ingatlah ketika Kami berfirman: ""Masuklah ke negeri ini, makanlah makanannya yang banyak menurut keinginanmu, dan masuklah melalui pintu gerbangnya sambil menundukkan kepala dan ucapkanlah: ""Ampunilah kami."" Niscaya Kami akan mengampuni dosa-dosamu dan Kami akan menambah jumlah orang-orang yang berbuat baik.","Dan (ingatlah) ketika Kami berfirman, ""Masuklah kamu ke negeri ini (Baitulmaqdis), maka makanlah dengan nikmat (berbagai makanan) yang ada di sana sesukamu. Dan masukilah pintu gerbangnya sambil membungkuk, dan katakanlah, ""Bebaskanlah kami (dari dosa-dosa kami),"" niscaya Kami ampuni kesalahan-kesalahanmu. Dan Kami akan menambah (karunia) bagi orang-orang yang berbuat kebaikan.""","Dan (ingatlah), ketika Kami berfirman, ""Masuklah kamu ke negeri ini (Baitul Maqdis), dan makanlah dari hasil buminya yang banyak lagi enak dimana yang kamu sukai, dan masukilah pintu gerbangnya sambil bersujud, dan katakanlah, ""Bebaskanlah kami dari dosa"", niscaya Kami ampuni kesalahan-kesalahanmu.  Dan kelak Kami akan menambah (pemberian Kami) kepada orang-orang yang berbuat baik"".",0.7210747,0.83180714,0.868991
2,59,"Maka orang-orang yang zalim itu mengganti perkataan mereka dengan yang lain dari apa yang telah dikatakan kepada mereka. Maka Kami turunkan kepada orang-orang yang zalim itu azab dari langit, disebabkan mereka benar-benar fasik.","Lalu orang-orang yang zalim mengganti perintah dengan (perintah lain) yang tidak diperintahkan kepada mereka. Maka Kami turunkan malapetaka dari langit kepada orang-orang yang zalim itu, karena mereka (selalu) berbuat fasik.","Lalu orang-orang yang zalim mengganti perintah dengan (mengerjakan) yang tidak diperintahkan kepada mereka.  Sebab itu, Kami timpakan atas orang-orang yang zalim itu siksa dari langit, karena mereka berbuat fasik.",0.89326084,0.8918341,0.96888083
2,60," ۞ Dan ketika Musa meminta air untuk kaumnya, Kami berfirman, ""Pukullah batu itu dengan tongkatmu."" Maka keluarlah dari batu itu dua belas mata air. Setiap kaum mengetahui tempat minumnya. Makan dan minumlah dari rezeki Allah, dan janganlah kamu berbuat kerusakan di bumi.","Dan (ingatlah) ketika Musa memohon air untuk kaumnya, lalu Kami berfirman, ""Pukullah batu itu dengan tongkatmu!"" Maka memacarlah darinya dua belas mata air. Setiap suku telah mengetahui tempat minumnya (masing-masing). Makan dan minumlah dari rezeki (yang diberikan) Allah, dan janganlah kamu melakukan kejahatan di bumi dengan berbuat kerusakan.","Dan (ingatlah) ketika Musa memohon air untuk kaumnya, lalu Kami berfirman, ""Pukullah batu itu dengan tongkatmu"".  Lalu memancarlah darinya dua belas mata air.  Sungguh tiap-tiap suku telah mengetahui tempat minumnya (masing-masing).  Makan dan minumlah rezeki (yang diberikan) Allah, dan janganlah kamu berkeliaran di muka bumi dengan berbuat kerusakan.",0.95944643,0.96047366,0.98086005
2,61,"Dan ingatlah ketika kamu berkata, ""Hai Musa, kami tidak akan pernah merasa cukup dengan satu jenis makanan saja, maka berdoalah kepada Tuhanmu agar Dia menumbuhkan bagi kami dari apa yang ditumbuhkan bumi, berupa sayur-sayuran, mentimun, bawang putih, kacang-kacangan, dan bawang merah."" Dia berkata, ""Apakah kamu mau menukar yang lebih baik dengan yang lebih rendah? Pergilah ke Mesir, niscaya kamu akan memperoleh apa yang kamu minta."" Dan ditimpakan kepada mereka wabah penyakit, yaitu kehinaan dan kemiskinan, dan mereka ditimpa murka dari Allah. Yang demikian itu adalah karena mereka telah mengingkari ayat-ayat Allah dan membunuh para nabi tanpa alasan yang benar. Yang demikian itu adalah karena mereka telah durhaka dan melampaui batas.","Dan (ingatlah), ketika kamu berkata, ""Wahai Musa! Kami tidak tahan hanya (makan) dengan satu macam makanan saja, maka mohonkanlah kepada Tuhanmu untuk kami, agar Dia memberi kami apa yang ditumbuhkan bumi, seperti: sayur-mayur, mentimun, bawang putih, kacang adas dan bawang merah."" Dia (Musa) menjawab, ""Apakah kamu meminta sesuatu yang buruk sebagai ganti dari sesuatu yang baik? Pergilah ke suatu kota, pasti kamu memperoleh apa yang kamu minta."" Kemudian mereka ditimpa kenistaan dan kemiskinan, dan mereka (kembali) mendapat kemurkaan dari Allah. Hal itu (terjadi) karena mereka mengingkari ayat-ayat Allah dan membunuh para nabi tanpa hak (alasan yang benar). Yang demikian itu karena mereka durhaka dan melampaui batas.","Dan (ingatlah), ketika kamu berkata, ""Hai Musa, kami tidak bisa sabar (tahan) dengan satu macam makanan saja.  Sebab itu, mohonkanlah untuk kami kepada Tuhan-mu agar Dia mengeluarkan bagi kami dari apa yang ditumbuhkan bumi, yaitu sayur-mayurnya, ketimunnya, bawang putihnya, kacang adasnya, dan bawang merahnya"".  Musa berkata, ""Maukah kamu mengambil yang rendah sebagai pengganti yang lebih baik? Pergilah kamu ke suatu kota, pasti kamu memperoleh apa yang kamu minta"".  Lalu ditimpakanlah kepada mereka nista dan kehinaan, serta mereka mendapat kemurkaan dari Allah.  Hal itu (terjadi) karena mereka selalu mengingkari ayat-ayat Allah dan membunuh para nabi yang memang tidak dibenarkan.  Demikian itu (terjadi) karena mereka selalu berbuat durhaka dan melampaui batas.",0.8844202,0.8757664,0.9112448
2,62,"Sesungguhnya orang-orang yang beriman, orang-orang Yahudi, orang-orang Nasrani dan orang-orang Sabiin, orang-orang yang benar-benar beriman kepada Allah, hari kemudian dan mengerjakan amal saleh, mereka akan mendapat pahala di sisi Tuhan mereka, tidak ada kekhawatiran terhadap mereka dan tidak (pula) mereka bersedih hati.","Sesungguhnya orang-orang yang beriman, orang-orang Yahudi, orang-orang Nasrani dan orang-orang ṣābiīn, siapa saja (diantara mereka) yang beriman kepada Allah dan hari akhir, dan melakukan kebajikan, mereka mendapat pahala dari Tuhannya, tidak ada rasa takut pada mereka, dan mereka tidak bersedih hati.","Sesungguhnya orang-orang mukmin, orang-orang Yahudi, orang-orang Nasrani, dan orang-orang Ṣhabi’ īn, siapa saja diantara mereka yang benar-benar beriman kepada Allah, hari kemudian, dan beramal saleh, mereka akan menerima pahala dari Tuhan mereka; tidak ada kekhawatiran kepada mereka, dan tidak (pula) mereka bersedih hati",0.91811395,0.9410758,0.8575407
2,63," Dan ingatlah ketika Kami mengambil perjanjianmu dan Kami tinggikan gunung itu di atasmu, (yaitu): ""Ambillah apa yang telah Kami berikan kepadamu dengan kekuatan, dan ingatlah apa yang ada padanya, agar kamu bertakwa.""","Dan (ingatlah) ketika Kami mengambil janji kamu dan Kami angkat gunung (Sinai) di atasmu (seraya berfirman), ""Pegang teguhlah apa yang telah Kami berikan kepadamu dan ingatlah apa yang ada di dalamnya, agar kamu bertakwa.""","Dan (ingatlah), ketika Kami mengambil janji dari kamu dan Kami angkatkan gunung (Ṭūrsīnā`) di atasmu (seraya Kami berfirman), ""Peganglah teguh-teguh apa yang Kami berikan kepadamu dan ingatlah selalu apa yang ada didalamnya agar kamu bertakwa"".",0.75609356,0.7613271,0.8185879
2,64," Kemudian kamu berpaling setelah itu. Seandainya tidak karena karunia Allah dan rahmat-Nya kepadamu, niscaya kamu termasuk orang-orang yang merugi.","Kemudian setelah itu kamu berpaling. Maka sekiranya bukan karena karunia Allah dan rahmat-Nya kepadamu, pasti kamu termasuk orang yang rugi.","Kemudian kamu berpaling setelah (adanya perjanjian) itu, maka kalau tidak ada karunia Allah dan rahmat-Nya atasmu, niscaya kamu tergolong orang yang rugi.",0.78074574,0.8895889,0.86258256
2,65,"Dan sesungguhnya kamu telah mengetahui orang-orang yang melampaui batas di antara kamu pada hari Sabat, maka Kami katakan kepada mereka: ""Jadilah kamu kera yang hina.""","Dan sungguh, kamu telah mengetahui orang-orang yang melakukan pelanggaran di antara kamu pada hari Sabat, lalu Kami katakan kepada mereka, ""Jadilah kamu kera yang hina!""","Dan sesungguhnya telah kamu ketahui orang-orang yang melanggar diantaramu pada hari Sabtu, lalu Kami berfirman kepada mereka, ""Jadilah kamu kera yang hina"".",0.8392999,0.9220805,0.8854118
2,66," Maka Kami jadikan Al-Qur'an itu pelajaran bagi orang-orang sebelum dan sesudahnya, dan pelajaran bagi orang-orang yang bertakwa.","Maka Kami jadikan (yang demikian) itu peringatan bagi orang-orang pada masa itu, dan bagi mereka yang datang kemudian, serta menjadi pelajaran bagi orang-orang yang bertakwa.","Maka Kami jadikan yang demikian itu peringatan bagi orang-orang dimasa itu, dan bagi mereka yang datang kemudian, serta menjadi pelajaran bagi orang-orang yang bertakwa.",0.76398444,0.7311204,0.9605801
2,67," Dan ketika Musa berkata kepada kaumnya, ""Sesungguhnya Allah memerintahkan kalian untuk menyembelih seekor sapi,"" mereka berkata, ""Apakah kalian menjadikan kami bahan tertawaan?"" Ia berkata, ""Aku berlindung kepada Allah dari termasuk orang-orang yang jahil.""","Dan (ingatlah) ketika Musa berkata kepada kaumnya, ""Allah memerintahkan kamu agar menyembelih seekor sapi betina."" Mereka bertanya, ""Apakah engkau akan menjadikan kami sebagai ejekan?""  Dia (Musa) menjawab, ""Aku berlindung kepada Allah agar tidak menjadi orang-orang yang bodoh.""","Dan (ingatlah), ketika Musa berkata kepada kaumnya, ""Sesungguhnya Allah menyuruh kamu menyembelih seekor sapi betina"".  Mereka berkata, ""Apakah kamu hendak menjadikan kami buah ejekan?"" Musa menjawab, ""Aku berlindung kepada Allah agar tidak menjadi salah seorang dari orang-orang yang jahil"".",0.9205916,0.7494104,0.81415045
2,68,"Mereka berkata, ""Mintalah kepada Tuhanmu agar menjelaskan kepada kami apa itu."" Dia menjawab, ""Sesungguhnya, dia berkata, 'Itu adalah sapi betina yang tidak tua dan tidak muda, melainkan di antara keduanya, maka kerjakanlah apa yang diperintahkan kepadamu.'""","Mereka berkata, ""Mohonkanlah kepada Tuhanmu untuk kami agar Dia menjelaskan kepada kami tentang (sapi betina) itu."" Dia (Musa) menjawab, ""Dia (Allah) berfirman, bahwa sapi betina itu tidak tua dan tidak muda, (tetapi) pertengahan antara itu. Maka kerjakanlah apa yang diperintahkan kepadamu!""","Mereka menjawab, ""Mohonkanlah kepada Tuhan-mu untuk kami, sapi betina apakah itu?"" Musa menjawab, ""Sesungguhnya Allah berfirman bahwa sapi betina itu adalah sapi betina yang tidak muda dan tidak tua; pertengahan antara itu; maka kerjakanlah apa yang diperintahkan kepadamu"".",0.8763093,0.8874625,0.9473734
