verse_number,arab,king_fahd,kemenag,google_translate
35,وَقُلْنَا يَـٰٓـَٔادَمُ ٱسْكُنْ أَنتَ وَزَوْجُكَ ٱلْجَنَّةَ وَكُلَا مِنْهَا رَغَدًا حَيْثُ شِئْتُمَا وَلَا تَقْرَبَا هَـٰذِهِ ٱلشَّجَرَةَ فَتَكُونَا مِنَ ٱلظَّـٰلِمِينَ,"Dan Kami berfirman, ""Hai Adam, diamilah oleh kamu dan istrimu surga ini, dan makanlah makanan-makanannya yang banyak lagi baik dimana saja yang kamu sukai, dan janganlah kamu dekati pohon ini, yang menyebabkan kamu termasuk orang-orang yang zalim.","Dan Kami berfirman: ""Wahai Adam! Tinggallah engkau dan istrimu di dalam surga, dan makanlah dengan nikmat (berbagai makanan) yang ada disana sesukamu. (Tetapi) janganlah kamu dekati pohon ini, nanti kamu termasuk orang-orang yang zalim!""","Dan kami berkata, “Kamu akan berada di masa lalu, dan kamu akan menjadi sayap"
36,فَأَزَلَّهُمَا ٱلشَّيْطَـٰنُ عَنْهَا فَأَخْرَجَهُمَا مِمَّا كَانَا فِيهِ ۖ وَقُلْنَا ٱهْبِطُوا۟ بَعْضُكُمْ لِبَعْضٍ عَدُوٌّ ۖ وَلَكُمْ فِى ٱلْأَرْضِ مُسْتَقَرٌّ وَمَتَـٰعٌ إِلَىٰ حِينٍ,"Lalu keduanya digelincirkan oleh setan dari surga itu dan dikeluarkan dari keadaan semula dan Kami berfirman, ""Turunlah kamu! Sebagian kamu menjadi musuh bagi yang lain, dan bagi kamu ada tempat kediaman di bumi, dan kesenangan hidup sampai waktu yang ditentukan"".","Lalu setan menggelincirkan keduanya dari surga sehingga keduanya dikeluarkan dari (segala kenikmatan) ketika keduanya di sana (surga). Dan Kami berfirman,""Turunlah kalian! Sebagian kalian menjadi musuh bagi yang lain. Dan bagi kalian ada tempat tinggal dan kesenangan di bumi sampai waktu yang ditentukan.""","Jadi mereka mengeluarkan mereka dari mereka, dan dia membawa mereka keluar dari apa yang kami 😭 😭 😭 😭 dan kami berkata: “Beberapa dari Anda adalah untuk Anda dan terserah waktu"
37,فَتَلَقَّىٰٓ ءَادَمُ مِن رَّبِّهِۦ كَلِمَـٰتٍ فَتَابَ عَلَيْهِ ۚ إِنَّهُۥ هُوَ ٱلتَّوَّابُ ٱلرَّحِيمُ,"Kemudian Adam menerima beberapa kalimat dari Tuhan-nya, maka Allah menerima tobatnya.  Sesungguhnya Allah Maha Penerima tobat lagi Maha Penyayang.","Kemudian Adam menerima beberapa kalimat dari Tuhannya, lalu Dia pun menerima tobatnya. Sungguh, Allah Maha Penerima tobat, Maha Penyayang.","Jadi, Adam, dari Tuhannya"
38,قُلْنَا ٱهْبِطُوا۟ مِنْهَا جَمِيعًا ۖ فَإِمَّا يَأْتِيَنَّكُم مِّنِّى هُدًى فَمَن تَبِعَ هُدَاىَ فَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,"Kami berfirman, ""Turunlah kamu semuanya dari surga itu! Kemudian jika datang petunjuk-Ku kepadamu, maka barang siapa yang mengikuti petunjuk-Ku, niscaya tidak ada kekhawatiran atas mereka dan tidak (pula) mereka bersedih hati"".","Kami berfirman, ""Turunlah kalian semua dari surga! Kemudian jika benar-benar datang petunjuk-Ku kepada kalian, maka barang siapa mengikuti petunjuk-Ku, tidak ada rasa takut bagi mereka dan mereka tidak bersedih hati.""","Kami berkata, ""Bangun dari itu semua."""
39,وَٱلَّذِينَ كَفَرُوا۟ وَكَذَّبُوا۟ بِـَٔايَـٰتِنَآ أُو۟لَـٰٓئِكَ أَصْحَـٰبُ ٱلنَّارِ ۖ هُمْ فِيهَا خَـٰلِدُونَ,"Adapun orang-orang yang kafir dan mendustakan ayat-ayat Kami, mereka itu penghuni neraka; mereka kekal di dalamnya.","Adapun orang-orang yang kafir dan mendustakan ayat-ayat Kami, mereka itu penghuni neraka. Mereka kekal di dalamnya.","Dan mereka yang tidak percaya dan berbohong kepada kami, bersama kami, Anda adalah hak api."
40,يَـٰبَنِىٓ إِسْرَٰٓءِيلَ ٱذْكُرُوا۟ نِعْمَتِىَ ٱلَّتِىٓ أَنْعَمْتُ عَلَيْكُمْ وَأَوْفُوا۟ بِعَهْدِىٓ أُوفِ بِعَهْدِكُمْ وَإِيَّـٰىَ فَٱرْهَبُونِ,"Hai Bani Isrā`īl , ingatlah akan nikmat-Ku yang telah Aku anugerahkan kepadamu, dan penuhilah janjimu kepada-Ku, niscaya Aku penuhi janji-Ku kepadamu; dan hanya kepada-Ku-lah kamu harus takut (tunduk).","Wahai Bani Israil! Ingatlah nikmat-Ku yang telah Aku berikan kepadamu. Dan penuhilah janjimu kepada-Ku, niscaya Aku penuhi janji-Ku kepadamu, dan takutlah kepada-Ku saja.","Bani, saya akan ingat, dan Anda akan diberkati."
41,وَءَامِنُوا۟ بِمَآ أَنزَلْتُ مُصَدِّقًا لِّمَا مَعَكُمْ وَلَا تَكُونُوٓا۟ أَوَّلَ كَافِرٍۭ بِهِۦ ۖ وَلَا تَشْتَرُوا۟ بِـَٔايَـٰتِى ثَمَنًا قَلِيلًا وَإِيَّـٰىَ فَٱتَّقُونِ,"Dan berimanlah kamu kepada apa yang telah Aku turunkan (Al-Qur`ān) yang membenarkan apa yang ada padamu (Taurat), dan janganlah kamu menjadi orang yang pertama kafir kepadanya, dan janganlah kamu menukarkan ayat-ayat-Ku dengan harga yang rendah, dan hanya kepada Aku-lah kamu harus bertakwa.","Dan berimanlah kalian kepada apa (Alquran) yang telah Aku turunkan yang membenarkan apa (Taurat) yang ada pada kalian, dan janganlah kalian menjadi orang yang pertama kafir kepadanya. Janganlah kalian jual ayat-ayat-Ku dengan harga yang murah, dan bertakwalah hanya kepada-Ku.","Dan lakukan apa yang saya turunkan sebagai tulus dari apa yang bersamamu, dan kamu bukan yang pertama dari ketidakpercayaan di dalamnya."
42,وَلَا تَلْبِسُوا۟ ٱلْحَقَّ بِٱلْبَـٰطِلِ وَتَكْتُمُوا۟ ٱلْحَقَّ وَأَنتُمْ تَعْلَمُونَ,"Dan janganlah kamu campur adukkan yang hak dengan yang batil dan janganlah kamu sembunyikan yang hak itu, sedang kamu mengetahui.","Dan janganlah kalian campuradukkan kebenaran dengan kebatilan dan (janganlah) kalian sembunyikan kebenaran, sedangkan kalian mengetahuinya.",Dan jangan memakai hak untuk sapi
43,وَأَقِيمُوا۟ ٱلصَّلَوٰةَ وَءَاتُوا۟ ٱلزَّكَوٰةَ وَٱرْكَعُوا۟ مَعَ ٱلرَّٰكِعِينَ,"Dan dirikanlah salat, tunaikanlah zakat, dan rukuklah beserta orang-orang yang rukuk.","Dan laksanakanlah salat, tunaikanlah zakat dan rukuklah beserta orang yang rukuk.","Dan evaluasi komunitas, dan orang -orang Zakat, dan para raja dengan orang benar."
44,۞ أَتَأْمُرُونَ ٱلنَّاسَ بِٱلْبِرِّ وَتَنسَوْنَ أَنفُسَكُمْ وَأَنتُمْ تَتْلُونَ ٱلْكِتَـٰبَ ۚ أَفَلَا تَعْقِلُونَ,"Mengapa kamu suruh orang lain (mengerjakan) kebajikan?  Sedang kamu melupakan diri (kewajiban)mu sendiri, padahal kamu membaca Alkitab (Taurat)? Maka tidaklah kamu berpikir?","Mengapa kalian menyuruh orang lain (mengerjakan) kebajikan, sedangkan kalian melupakan diri kalian sendiri, padahal kalian membaca Kitab (Taurat)? Tidakkah kalian mengerti?","۞ Apakah Anda memerintahkan orang dengan kebenaran, dan Anda akan melupakan Anda dan Anda melafalkan Tuhan ۚ Apakah Anda tidak mengerti"
45,وَٱسْتَعِينُوا۟ بِٱلصَّبْرِ وَٱلصَّلَوٰةِ ۚ وَإِنَّهَا لَكَبِيرَةٌ إِلَّا عَلَى ٱلْخَـٰشِعِينَ,"Dan mintalah pertolongan (kepada Allah) dengan sabar dan salat.  Dan sesungguhnya yang demikian itu sungguh berat, kecuali bagi orang-orang yang khusyuk,","Dan mohonlah pertolongan (kepada Allah) dengan sabar dan salat. Dan (salat) itu sungguh berat, kecuali bagi orang-orang yang khusyuk,",Dan mencari kesabaran dan doa ۚ dan itu bagus kecuali untuk kedua orang itu
46,ٱلَّذِينَ يَظُنُّونَ أَنَّهُم مُّلَـٰقُوا۟ رَبِّهِمْ وَأَنَّهُمْ إِلَيْهِ رَٰجِعُونَ,"(yaitu) orang-orang yang meyakini bahwa mereka akan menemui Tuhan-nya, dan bahwa mereka akan kembali kepada-Nya.","(yaitu) mereka yang yakin, bahwa mereka akan menemui Tuhannya, dan bahwa mereka akan kembali kepada-Nya.","Mereka yang berpikir bahwa mereka adalah Tuhan mereka, dan bahwa mereka bagi -Nya."
47,يَـٰبَنِىٓ إِسْرَٰٓءِيلَ ٱذْكُرُوا۟ نِعْمَتِىَ ٱلَّتِىٓ أَنْعَمْتُ عَلَيْكُمْ وَأَنِّى فَضَّلْتُكُمْ عَلَى ٱلْعَـٰلَمِينَ,"Hai Bani Isrā`īl , ingatlah akan nikmat-Ku yang telah Aku anugerahkan kepadamu dan (ingatlah pula) bahwasanya Aku telah melebihkan kamu atas segala umat.","Wahai Bani Israil! Ingatlah nikmat-Ku yang telah aku berikan kepadamu, dan Aku telah melebihkan kamu dari semua umat yang lain di alam ini (pada masa itu).",Saya membangun gerombolan.
48,وَٱتَّقُوا۟ يَوْمًا لَّا تَجْزِى نَفْسٌ عَن نَّفْسٍ شَيْـًٔا وَلَا يُقْبَلُ مِنْهَا شَفَـٰعَةٌ وَلَا يُؤْخَذُ مِنْهَا عَدْلٌ وَلَا هُمْ يُنصَرُونَ,"Dan jagalah dirimu dari (azab) hari (kiamat, yang pada hari itu) seseorang tidak dapat membela orang lain walau sedikit pun; dan (begitu pula) tidak diterima syafaat dan tebusan dari padanya, dan tidaklah mereka akan ditolong.","Dan takutlah kamu pada hari, (ketika) tidak seorang pun dapat membela orang lain sedikit pun. Sedangkan syafaat dan tebusan apa pun darinya tidak diterima dan mereka tidak akan ditolong.","Dan takut sehari, tidak dihargai karena menghirup sesuatu, dan itu tidak diterima darinya, dan tidak ada keadilan darinya, dan tidak ada keadilan."
49,وَإِذْ نَجَّيْنَـٰكُم مِّنْ ءَالِ فِرْعَوْنَ يَسُومُونَكُمْ سُوٓءَ ٱلْعَذَابِ يُذَبِّحُونَ أَبْنَآءَكُمْ وَيَسْتَحْيُونَ نِسَآءَكُمْ ۚ وَفِى ذَٰلِكُم بَلَآءٌ مِّن رَّبِّكُمْ عَظِيمٌ,"Dan (ingatlah) ketika Kami selamatkan kamu dari (Firʻawn ) dan pengikut-pengikutnya; mereka menimpakan kepadamu siksaan yang seberat-beratnya; mereka menyembelih anak-anakmu yang laki-laki dan membiarkan hidup anak-anakmu yang perempuan.  Dan pada yang demikian itu, terdapat cobaan-cobaan yang besar dari Tuhan-mu.",Dan (ingatlah) ketika Kami menyelamatkan kamu dari (Fir'aun dan) pengikut-pengikut Fir'aun. Mereka menimpakan siksaan yang sangat berat kepadamu. Mereka menyembelih anak-anak laki-lakimu dan membiarkan hidup anak-anak perempuanmu. Dan pada yang demikian itu merupakan cobaan yang besar dari Tuhanmu.,"Dan ketika kami akan menyelamatkan Anda dari orang -orang Firaun, mereka akan berdoa untuk Anda, tetapi siksaan, mereka akan dikorbankan kepada Anda dari Tuhan Anda adalah yang hebat"
50,وَإِذْ فَرَقْنَا بِكُمُ ٱلْبَحْرَ فَأَنجَيْنَـٰكُمْ وَأَغْرَقْنَآ ءَالَ فِرْعَوْنَ وَأَنتُمْ تَنظُرُونَ,"Dan (ingatlah), ketika Kami belah laut untukmu, lalu Kami selamatkan kamu dan Kami tenggelamkan (Firʻawn ) dan pengikut-pengikutnya sedang kamu sendiri menyaksikan.","Dan (ingatlah) ketika Kami membelah laut untukmu, sehingga kamu dapat Kami selamatkan dan Kami tenggelamkan (Fir'aun dan) pengikut-pengikut Fir'aun sedang kamu menyaksikan.","Dan ketika kami memisahkan Anda dari laut, maka kami akan diberkati dengan Anda, dan kami akan dibesar -besarkan."
51,وَإِذْ وَٰعَدْنَا مُوسَىٰٓ أَرْبَعِينَ لَيْلَةً ثُمَّ ٱتَّخَذْتُمُ ٱلْعِجْلَ مِنۢ بَعْدِهِۦ وَأَنتُمْ ظَـٰلِمُونَ,"Dan (ingatlah), ketika Kami berjanji kepada Musa (memberikan Taurat, sesudah) empat puluh malam, lalu kamu menjadikan anak lembu (sebagai sembahan) sepeninggalnya dan kamu adalah orang-orang yang zalim.","Dan (ingatlah) ketika Kami menjanjikan kepada Musa empat puluh malam. Kemudian kamu (Bani Israil) menjadikan (patung) anak sapi (sebagai sesembahan) setelah (kepergian)nya, dan kamu (menjadi) orang yang zalim.","Dan ketika kita adalah Musa, Empat Puluh Malam, lalu Anda terburu -buru setelah itu setelahnya"
52,ثُمَّ عَفَوْنَا عَنكُم مِّنۢ بَعْدِ ذَٰلِكَ لَعَلَّكُمْ تَشْكُرُونَ,"Kemudian sesudah itu, Kami maafkan kesalahanmu agar kamu bersyukur.","Kemudian Kami memaafkan kamu setelah itu, agar kamu bersyukur.","Kemudian kami memaafkan Anda dari Anda setelah itu, sehingga Anda dapat berterima kasih"
53,وَإِذْ ءَاتَيْنَا مُوسَى ٱلْكِتَـٰبَ وَٱلْفُرْقَانَ لَعَلَّكُمْ تَهْتَدُونَ,"Dan (ingatlah), ketika Kami berikan kepada Musa Alkitab (Taurat) dan keterangan yang membedakan antara yang benar dan yang salah agar kamu mendapat petunjuk.","Dan (ingatlah), ketika Kami memberikan kepada Musa Kitab dan Furqan, agar kamu memperoleh petunjuk.","Dan kemudian Musa, Musa, dan Farasan, semoga Anda dipandu"
54,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِۦ يَـٰقَوْمِ إِنَّكُمْ ظَلَمْتُمْ أَنفُسَكُم بِٱتِّخَاذِكُمُ ٱلْعِجْلَ فَتُوبُوٓا۟ إِلَىٰ بَارِئِكُمْ فَٱقْتُلُوٓا۟ أَنفُسَكُمْ ذَٰلِكُمْ خَيْرٌ لَّكُمْ عِندَ بَارِئِكُمْ فَتَابَ عَلَيْكُمْ ۚ إِنَّهُۥ هُوَ ٱلتَّوَّابُ ٱلرَّحِيمُ,"Dan (ingatlah), ketika Musa berkata kepada kaumnya, ""Hai kaumku, sesungguhnya kamu telah menganiaya dirimu sendiri karena kamu telah menjadikan anak lembu (sembahanmu), maka bertobatlah kepada Tuhan yang menjadikan kamu dan bunuhlah dirimu.  Hal itu adalah lebih baik bagimu pada sisi Tuhan yang menjadikan kamu; maka Allah akan menerima tobatmu. Sesungguhnya Dia-lah Yang Maha Penerima tobat lagi Maha Penyayang.""","Dan (ingatlah) ketika Musa berkata kepada kaumnya, ""Wahai kaumku! Kamu benar-benar telah menzalimi dirimu sendiri dengan menjadikan (patung) anak sapi (sebagai sesembahan), karena itu bertobatlah kepada Penciptamu dan bunuhlah dirimu. Itu lebih baik bagimu di sisi Penciptamu. Dia akan menerima tobatmu. Sungguh, Dialah Yang Maha Penerima tobat, Maha Penyayang.","Dan ketika Musa berkata kepada orang -orangnya, Anda adalah orang -orang, karena Anda adalah ketidakadilan jiwa Anda dengan guntur Anda, lebih baik bagi Anda saat Anda tidak bersalah"
55,وَإِذْ قُلْتُمْ يَـٰمُوسَىٰ لَن نُّؤْمِنَ لَكَ حَتَّىٰ نَرَى ٱللَّهَ جَهْرَةً فَأَخَذَتْكُمُ ٱلصَّـٰعِقَةُ وَأَنتُمْ تَنظُرُونَ,"Dan (ingatlah), ketika kamu berkata, ""Hai Musa, kami tidak akan beriman kepadamu sebelum kami melihat Allah dengan terang, karena itu kamu disambar halilintar, sedang kamu menyaksikannya"".","Dan (ingatlah) ketika kamu berkata, ""Wahai Musa! Kami tidak akan beriman kepadamu sebelum kami melihat Allah dengan jelas,"" maka halilintar menyambarmu, sedang kamu menyaksikannya.","Dan ketika Anda berkata, O Musa, kami tidak akan percaya pada Anda sampai kami melihat Tuhan, jadi saya akan membuat Anda macet dan Anda melihat Anda"
56,ثُمَّ بَعَثْنَـٰكُم مِّنۢ بَعْدِ مَوْتِكُمْ لَعَلَّكُمْ تَشْكُرُونَ,"Setelah itu, Kami bangkitkan kamu sesudah kamu mati supaya kamu bersyukur.","Kemudian, Kami membangkitkan kamu setelah kamu mati, agar kamu bersyukur.","Maka saya akan mengirimkan Anda dari kematian Anda, sehingga Anda dapat berterima kasih"
57,وَظَلَّلْنَا عَلَيْكُمُ ٱلْغَمَامَ وَأَنزَلْنَا عَلَيْكُمُ ٱلْمَنَّ وَٱلسَّلْوَىٰ ۖ كُلُوا۟ مِن طَيِّبَـٰتِ مَا رَزَقْنَـٰكُمْ ۖ وَمَا ظَلَمُونَا وَلَـٰكِن كَانُوٓا۟ أَنفُسَهُمْ يَظْلِمُونَ,"Dan Kami naungi kamu dengan awan, dan Kami turunkan kepadamu manna dan salwā.  Makanlah dari makanan yang baik-baik yang telah Kami berikan kepadamu.  Dan tidaklah mereka menganiaya Kami, akan tetapi merekalah yang menganiaya diri mereka sendiri.","Dan Kami menaungi kamu dengan awan, dan Kami menurunkan kepadamu manna dan salwa. Makanlah (makanan) yang baik-baik dari rezeki yang telah Kami berikan kepadamu. Mereka tidak menzalimi Kami, tetapi justru merekalah yang menzalimi diri sendiri.","Kami telah kewalahan dengan Anda, dan kami telah mendatangi Anda, dan otoritas Tuhan, “Kalian berdua mereka menindas"
58,وَإِذْ قُلْنَا ٱدْخُلُوا۟ هَـٰذِهِ ٱلْقَرْيَةَ فَكُلُوا۟ مِنْهَا حَيْثُ شِئْتُمْ رَغَدًا وَٱدْخُلُوا۟ ٱلْبَابَ سُجَّدًا وَقُولُوا۟ حِطَّةٌ نَّغْفِرْ لَكُمْ خَطَـٰيَـٰكُمْ ۚ وَسَنَزِيدُ ٱلْمُحْسِنِينَ,"Dan (ingatlah), ketika Kami berfirman, ""Masuklah kamu ke negeri ini (Baitul Maqdis), dan makanlah dari hasil buminya yang banyak lagi enak dimana yang kamu sukai, dan masukilah pintu gerbangnya sambil bersujud, dan katakanlah, ""Bebaskanlah kami dari dosa"", niscaya Kami ampuni kesalahan-kesalahanmu.  Dan kelak Kami akan menambah (pemberian Kami) kepada orang-orang yang berbuat baik"".","Dan (ingatlah) ketika Kami berfirman, ""Masuklah kamu ke negeri ini (Baitulmaqdis), maka makanlah dengan nikmat (berbagai makanan) yang ada di sana sesukamu. Dan masukilah pintu gerbangnya sambil membungkuk, dan katakanlah, ""Bebaskanlah kami (dari dosa-dosa kami),"" niscaya Kami ampuni kesalahan-kesalahanmu. Dan Kami akan menambah (karunia) bagi orang-orang yang berbuat kebaikan.""","Dan ketika kami berkata, ""Beth"", ini adalah desa dosa Anda ۚ dan kami akan meningkatkan kebaikan."
59,فَبَدَّلَ ٱلَّذِينَ ظَلَمُوا۟ قَوْلًا غَيْرَ ٱلَّذِى قِيلَ لَهُمْ فَأَنزَلْنَا عَلَى ٱلَّذِينَ ظَلَمُوا۟ رِجْزًا مِّنَ ٱلسَّمَآءِ بِمَا كَانُوا۟ يَفْسُقُونَ,"Lalu orang-orang yang zalim mengganti perintah dengan (mengerjakan) yang tidak diperintahkan kepada mereka.  Sebab itu, Kami timpakan atas orang-orang yang zalim itu siksa dari langit, karena mereka berbuat fasik.","Lalu orang-orang yang zalim mengganti perintah dengan (perintah lain) yang tidak diperintahkan kepada mereka. Maka Kami turunkan malapetaka dari langit kepada orang-orang yang zalim itu, karena mereka (selalu) berbuat fasik.","Jadi mereka yang telah dianiaya, tidak mengatakan bahwa mereka tidak dikatakan kepada mereka, dan kami telah diungkapkan kepada mereka yang melakukan kesalahan, dan mereka yang telah teduh"
