verse_number,arab,king_fahd,kemenag,google_translate
81,وَإِذْ أَخَذَ ٱللَّهُ مِيثَـٰقَ ٱلنَّبِيِّـۧنَ لَمَآ ءَاتَيْتُكُم مِّن كِتَـٰبٍ وَحِكْمَةٍ ثُمَّ جَآءَكُمْ رَسُولٌ مُّصَدِّقٌ لِّمَا مَعَكُمْ لَتُؤْمِنُنَّ بِهِۦ وَلَتَنصُرُنَّهُۥ ۚ قَالَ ءَأَقْرَرْتُمْ وَأَخَذْتُمْ عَلَىٰ ذَٰلِكُمْ إِصْرِى ۖ قَالُوٓا۟ أَقْرَرْنَا ۚ قَالَ فَٱشْهَدُوا۟ وَأَنَا۠ مَعَكُم مِّنَ ٱلشَّـٰهِدِينَ,"Dan (ingatlah), ketika Allah mengambil perjanjian dari para nabi, ""Sungguh, apa saja yang Aku berikan kepadamu berupa kitab dan hikmah, kemudian datang kepadamu seorang rasul yang membenarkan apa yang ada padamu, niscaya kamu akan sungguh-sungguh beriman kepadanya dan menolongnya"".  Allah berfirman, ""Apakah kamu mengakui dan menerima perjanjian-Ku terhadap yang demikian itu?"" Mereka menjawab, ""Kami mengakui"".  Allah berfirman, ""Kalau begitu saksikanlah (hai para nabi) dan Aku menjadi saksi (pula) bersama kamu"".","Dan (ingatlah), ketika Allah mengambil perjanjian dari para nabi, ""Manakala Aku memberikan kitab dan hikmah kepadamu lalu datang kepada kamu seorang Rasul yang membenarkan apa yang ada pada kamu, niscaya kamu akan sungguh-sungguh beriman kepadanya dan menolongnya."" Allah berfirman, ""Apakah kamu setuju dan menerima perjanjian dengan-Ku atas yang demikian itu?"" Mereka menjawab, ""Kami setuju."" Allah berfirman, ""Kalau begitu bersaksilah kamu (para nabi) dan Aku menjadi saksi bersama kamu.""","Dan ketika Tuhan mengambil kebasahan Nabi, untuk apa yang Anda miliki dari Anda dari keputusan dan putusan, maka Anda akan mendatangi Anda, utusan Anda dan untuk menjadi pemenang ۚ Dia berkata: Anda memutuskan dan Anda mengambilnya dengan Anda dengan keluarga saya."
82,فَمَن تَوَلَّىٰ بَعْدَ ذَٰلِكَ فَأُو۟لَـٰٓئِكَ هُمُ ٱلْفَـٰسِقُونَ,"Barang siapa yang berpaling sesudah itu, maka mereka itulah orang-orang yang fasik.","Maka barang siapa berpaling setelah itu, mereka itulah orang yang fasik.",Siapa pun yang mengambil setelah itu
83,أَفَغَيْرَ دِينِ ٱللَّهِ يَبْغُونَ وَلَهُۥٓ أَسْلَمَ مَن فِى ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ طَوْعًا وَكَرْهًا وَإِلَيْهِ يُرْجَعُونَ,"Maka apakah mereka mencari agama yang lain dari agama Allah, padahal kepada-Nya-lah menyerahkan diri segala apa yang di langit dan di bumi, baik dengan suka maupun terpaksa dan hanya kepada Allah-lah mereka dikembalikan.","Maka mengapa mereka mencari agama yang lain selain agama Allah, padahal apa yang di langit dan di bumi berserah diri kepada-Nya (baik) dengan suka maupun terpaksa, dan hanya kepada-Nya mereka dikembalikan?","Agile pada agama Allah, mereka inginkan, dan bagi Tuhan, siapa pun yang ada di langit dan bumi adalah sukarela dan waktu yang lama"
84,قُلْ ءَامَنَّا بِٱللَّهِ وَمَآ أُنزِلَ عَلَيْنَا وَمَآ أُنزِلَ عَلَىٰٓ إِبْرَٰهِيمَ وَإِسْمَـٰعِيلَ وَإِسْحَـٰقَ وَيَعْقُوبَ وَٱلْأَسْبَاطِ وَمَآ أُوتِىَ مُوسَىٰ وَعِيسَىٰ وَٱلنَّبِيُّونَ مِن رَّبِّهِمْ لَا نُفَرِّقُ بَيْنَ أَحَدٍ مِّنْهُمْ وَنَحْنُ لَهُۥ مُسْلِمُونَ,"Katakanlah, ""Kami beriman kepada Allah dan kepada apa yang diturunkan kepada kami dan yang diturunkan kepada Ibrāhīm, Ismā`īl, Ishāq, Ya`qūb  dan anak-anaknya, dan apa yang diberikan kepada Musa, ʻIsa, dan para nabi dari Tuhan mereka. Kami tidak membeda-bedakan seorang pun di antara mereka dan hanya kepada-Nya-lah kami menyerahkan diri"".","Katakanlah (Muhammad), ""Kami beriman kepada Allah dan kepada apa yang diturunkan kepada kami dan yang diturunkan kepada Ibrahim, Ismail, Ishak, Yakub, dan anak cucunya, dan apa yang diberikan kepada Musa, Isa dan para Nabi dari Tuhan mereka. Kami tidak membeda-bedakan seorang pun diantara mereka dan hanya kepada-Nya kami berserah diri.""","Katakan: Kami percaya kepada Tuhan, dan apa yang diungkapkan kepada kami, dan apa yang diungkapkan kepada Abraham, nama dan para nabi berasal dari Tuhan mereka"
85,وَمَن يَبْتَغِ غَيْرَ ٱلْإِسْلَـٰمِ دِينًا فَلَن يُقْبَلَ مِنْهُ وَهُوَ فِى ٱلْـَٔاخِرَةِ مِنَ ٱلْخَـٰسِرِينَ,"barang siapa mencari agama selain agama Islam, maka sekali-kali tidaklah akan diterima (agama itu)darinya, dan dia di akhirat termasuk orang-orang yang rugi.","Dan barang siapa mencari agama selain Islam, dia tidak akan diterima, dan di akhirat dia termasuk orang yang rugi.","Dan siapa pun yang berusaha menjadi hutang, dia tidak akan diterima darinya dan dia berada dalam kemewahan"
86,كَيْفَ يَهْدِى ٱللَّهُ قَوْمًا كَفَرُوا۟ بَعْدَ إِيمَـٰنِهِمْ وَشَهِدُوٓا۟ أَنَّ ٱلرَّسُولَ حَقٌّ وَجَآءَهُمُ ٱلْبَيِّنَـٰتُ ۚ وَٱللَّهُ لَا يَهْدِى ٱلْقَوْمَ ٱلظَّـٰلِمِينَ,"Bagaimana Allah akan menunjuki suatu kaum yang kafir sesudah mereka beriman, serta mereka telah mengakui bahwa rasul itu (Muhammad) benar-benar rasul, dan keterangan-keterangan pun telah datang kepada mereka? Allah tidak menunjuki orang-orang yang zalim.","Bagaimana Allah akan memberi petunjuk kepada suatu kaum yang kafir setelah mereka beriman, serta mengakui bahwa Rasul (Muhammad) itu benar-benar (rasul), dan bukti-bukti yang jelas telah sampai kepada mereka? Allah tidak memberi petunjuk kepada orang zalim.","Bagaimana Tuhan membimbing orang, karena mereka tidak percaya setelah keunggulan mereka dan menyaksikan bahwa utusan adalah hak dan kakek mereka adalah kemuliaan yang sama"
87,أُو۟لَـٰٓئِكَ جَزَآؤُهُمْ أَنَّ عَلَيْهِمْ لَعْنَةَ ٱللَّهِ وَٱلْمَلَـٰٓئِكَةِ وَٱلنَّاسِ أَجْمَعِينَ,"Mereka itu, balasannya ialah bahwasanya laknat Allah ditimpakan kepada mereka, (demikian pula) laknat para malaikat dan manusia seluruhnya,","Mereka itu, balasannya ialah ditimpa laknat Allah, para malaikat, dan manusia seluruhnya,",Itulah imbalan mereka bahwa mereka memiliki kutukan Tuhan dan Malik
88,خَـٰلِدِينَ فِيهَا لَا يُخَفَّفُ عَنْهُمُ ٱلْعَذَابُ وَلَا هُمْ يُنظَرُونَ,"mereka kekal di dalamnya, tidak diringankan siksa dari mereka, dan tidak (pula) mereka diberi tangguh,","mereka kekal di dalamnya, tidak akan diringankan azabnya, dan mereka tidak diberi penangguhan,","Di dalamnya, siksaan tidak dibebaskan dari mereka, dan mereka tidak terlihat."
89,إِلَّا ٱلَّذِينَ تَابُوا۟ مِنۢ بَعْدِ ذَٰلِكَ وَأَصْلَحُوا۟ فَإِنَّ ٱللَّهَ غَفُورٌ رَّحِيمٌ,"kecuali orang-orang yang tobat, sesudah (kafir) itu dan mengadakan perbaikan.  Karena sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.","kecuali orang-orang yang bertobat setelah itu, dan melakukan perbaikan, maka sungguh, Allah Maha Pengampun, Maha Penyayang.",Kecuali mereka yang bertobat setelah itu
90,إِنَّ ٱلَّذِينَ كَفَرُوا۟ بَعْدَ إِيمَـٰنِهِمْ ثُمَّ ٱزْدَادُوا۟ كُفْرًا لَّن تُقْبَلَ تَوْبَتُهُمْ وَأُو۟لَـٰٓئِكَ هُمُ ٱلضَّآلُّونَ,"Sesungguhnya orang-orang kafir sesudah beriman, kemudian bertambah kekafirannya, sekali-kali tidak akan diterima tobatnya; dan mereka itulah orang-orang yang sesat.","Sungguh, orang-orang yang kafir setelah beriman, kemudian bertambah kekafirannya, tidak akan diterima tobatnya, dan mereka itulah orang-orang yang sesat.","Mereka yang tidak percaya setelah keunggulan mereka, kemudian mereka meningkat, karena mereka tidak akan menerima pertobatan mereka, dan itu adalah orang -orang."
91,إِنَّ ٱلَّذِينَ كَفَرُوا۟ وَمَاتُوا۟ وَهُمْ كُفَّارٌ فَلَن يُقْبَلَ مِنْ أَحَدِهِم مِّلْءُ ٱلْأَرْضِ ذَهَبًا وَلَوِ ٱفْتَدَىٰ بِهِۦٓ ۗ أُو۟لَـٰٓئِكَ لَهُمْ عَذَابٌ أَلِيمٌ وَمَا لَهُم مِّن نَّـٰصِرِينَ,"Sesungguhnya orang-orang yang kafir dan mati sedang mereka tetap dalam kekafirannya, maka tidaklah akan diterima dari seseorang di antara mereka emas sepenuh bumi, walaupun dia menebus diri dengan emas (yang sebanyak) itu.  Bagi mereka itulah siksa yang pedih dan sekali-kali mereka tidak memperoleh penolong.","Sungguh, orang-orang yang kafir dan mati dalam kekafiran, tidak akan diterima (tebusan) dari seseorang di antara mereka sekalipun (berupa) emas sepenuh bumi, sekiranya dia hendak menebus diri dengannya. Mereka itulah orang-orang yang mendapat azab yang pedih dan tidak memperoleh penolong.","Bagi mereka yang tidak percaya dan mati, dan mereka tidak percaya, dan itu tidak akan menerima dari salah satu dari mereka kepenuhan bumi dalam emas, dan jika itu untuk Anda, ۦ dan mereka tidak memiliki siapa pun"
92,لَن تَنَالُوا۟ ٱلْبِرَّ حَتَّىٰ تُنفِقُوا۟ مِمَّا تُحِبُّونَ ۚ وَمَا تُنفِقُوا۟ مِن شَىْءٍ فَإِنَّ ٱللَّهَ بِهِۦ عَلِيمٌ,"Kamu sekali-kali tidak sampai kepada kebajikan (yang sempurna) sebelum kamu menafkahkan sebagian harta yang kamu cintai.  Dan apa saja yang kamu nafkahkan, maka sesungguhnya Allah mengetahuinya.","Kamu tidak akan memperoleh kebajikan, sebelum kamu menginfakkan sebagian harta yang kamu cintai. Dan apa pun yang kamu infakkan, tentang hal itu sungguh, Allah Maha Mengetahui.",Anda tidak akan menjadi orang benar sampai Anda menghabiskan apa yang Anda sukai ۚ dan apa yang Anda habiskan adalah sesuatu
93,۞ كُلُّ ٱلطَّعَامِ كَانَ حِلًّا لِّبَنِىٓ إِسْرَٰٓءِيلَ إِلَّا مَا حَرَّمَ إِسْرَٰٓءِيلُ عَلَىٰ نَفْسِهِۦ مِن قَبْلِ أَن تُنَزَّلَ ٱلتَّوْرَىٰةُ ۗ قُلْ فَأْتُوا۟ بِٱلتَّوْرَىٰةِ فَٱتْلُوهَآ إِن كُنتُمْ صَـٰدِقِينَ,"Semua makanan adalah halal bagi Bani Isrā`īl melainkan makanan yang diharamkan oleh Isrā`īl (Ya`qūb ) untuk dirinya sendiri sebelum Taurat diturunkan.  Katakanlah, ""(Jika kamu mengatakan ada makanan yang diharamkan sebelum turun Taurat), maka bawalah Taurat itu, lalu bacalah dia jika kamu orang-orang yang benar"".","Semua makanan itu halal bagi Bani Israil, kecuali makanan yang diharamkan oleh Israil (Yakub) atas dirinya sebelum Taurat diturunkan. Katakanlah (Muhammad), ""Maka bawalah Taurat lalu bacalah, jika kamu orang-orang yang benar.""","۞ Semua makanan adalah solusi bagi putra -putra keluarga saya, kecuali apa yang dilarang oleh rahasia jiwanya, sebelum terungkap. Dengan kesenangan, maka Anda akan lelah."
94,فَمَنِ ٱفْتَرَىٰ عَلَى ٱللَّهِ ٱلْكَذِبَ مِنۢ بَعْدِ ذَٰلِكَ فَأُو۟لَـٰٓئِكَ هُمُ ٱلظَّـٰلِمُونَ,"Maka barang siapa mengada-adakan dusta terhadap Allah sesudah itu, maka merekalah orang-orang yang zalim.","Maka barang siapa mengada-adakan kebohongan terhadap Allah setelah itu, maka mereka itulah orang-orang zalim.","Jadi siapa pun yang kewalahan oleh Tuhan, setelah itu"
95,قُلْ صَدَقَ ٱللَّهُ ۗ فَٱتَّبِعُوا۟ مِلَّةَ إِبْرَٰهِيمَ حَنِيفًا وَمَا كَانَ مِنَ ٱلْمُشْرِكِينَ,"Katakanlah, ""Benarlah (apa yang difirmankan) Allah"".  Maka ikutilah agama Ibrāhīm yang lurus, dan bukanlah dia termasuk orang-orang yang musyrik.","Katakanlah (Muhammad), ""Benarlah (segala yang difirmankan) Allah."" Maka ikutilah agama Ibrahim yang lurus, dan dia tidaklah termasuk orang musyrik.","Katakan: Tuhan itu benar, jadi ikuti agama Abraham"
96,إِنَّ أَوَّلَ بَيْتٍ وُضِعَ لِلنَّاسِ لَلَّذِى بِبَكَّةَ مُبَارَكًا وَهُدًى لِّلْعَـٰلَمِينَ,"Sesungguhnya rumah yang mula-mula dibangun untuk (tempat beribadah) manusia, ialah Baitullah yang di Bakkah (Mekah), yang diberkahi dan menjadi petunjuk bagi semua manusia.","Sesungguhnya rumah (ibadah) pertama yang dibangun untuk manusia, ialah (Baitullah) yang di Bakkah (Mekah) yang diberkahi dan menjadi petunjuk bagi seluruh alam.",Rumah pertama ditempatkan untuk orang -orang dengan seruan diberkati dan bimbingan untuk orang -orang
97,فِيهِ ءَايَـٰتٌۢ بَيِّنَـٰتٌ مَّقَامُ إِبْرَٰهِيمَ ۖ وَمَن دَخَلَهُۥ كَانَ ءَامِنًا ۗ وَلِلَّهِ عَلَى ٱلنَّاسِ حِجُّ ٱلْبَيْتِ مَنِ ٱسْتَطَاعَ إِلَيْهِ سَبِيلًا ۚ وَمَن كَفَرَ فَإِنَّ ٱللَّهَ غَنِىٌّ عَنِ ٱلْعَـٰلَمِينَ,"Padanya terdapat tanda-tanda yang nyata, (di antaranya) maqām Ibrāhīm; barang siapa memasukinya (Baitullah itu) menjadi amanlah dia; mengerjakan haji adalah kewajiban manusia terhadap Allah, yaitu (bagi) orang yang sanggup mengadakan perjalanan ke Baitullah; Barang siapa mengingkari (kewajiban haji), maka sesungguhnya Allah Maha Kaya (tidak memerlukan sesuatu) dari semesta alam.","Di sana terdapat tanda-tanda yang jelas, (di antaranya) maqam Ibrahim. Barang siapa memasukinya (Baitullah) amanlah dia. Dan (di antara) kewajiban manusia terhadap Allah adalah melaksanakan ibadah haji ke Baitullah, yaitu bagi orang-orang yang mampu mengadakan perjalanan ke sana. Barang siapa mengingkari (kewajiban) haji, maka ketahuilah bahwa Allah Mahakaya (tidak memerlukan sesuatu) dari seluruh alam.","Di dalamnya, ada tempat -tempat tempat tinggal Abraham. Dia tidak percaya, karena Tuhan kaya dari orang -orang"
98,قُلْ يَـٰٓأَهْلَ ٱلْكِتَـٰبِ لِمَ تَكْفُرُونَ بِـَٔايَـٰتِ ٱللَّهِ وَٱللَّهُ شَهِيدٌ عَلَىٰ مَا تَعْمَلُونَ,"Katakanlah, ""Hai ahli kitab, mengapa kamu ingkari ayat-ayat Allah? Padahal Allah Maha menyaksikan apa yang kamu kerjakan?"".","Katakanlah (Muhammad), ""Wahai Ahli Kitab! Mengapa kamu mengingkari ayat-ayat Allah, padahal Allah Maha Menyaksikan apa yang kamu kerjakan?""","Katakan: Keluarga Raja, mengapa Anda tidak percaya pada Tuhan, dan Tuhan adalah martir pada apa yang Anda lakukan"
99,قُلْ يَـٰٓأَهْلَ ٱلْكِتَـٰبِ لِمَ تَصُدُّونَ عَن سَبِيلِ ٱللَّهِ مَنْ ءَامَنَ تَبْغُونَهَا عِوَجًا وَأَنتُمْ شُهَدَآءُ ۗ وَمَا ٱللَّهُ بِغَـٰفِلٍ عَمَّا تَعْمَلُونَ,"Katakanlah, ""Hai ahli kitab, mengapa kamu menghalang-halangi dari jalan Allah orang-orang yang telah beriman? Kamu menghendakinya menjadi bengkok, padahal kamu menyaksikan"".  Allah sekali-kali tidak lalai dari apa yang kamu kerjakan.","Katakanlah (Muhammad), ""Wahai Ahli Kitab! Mengapa kamu menghalang-halangi orang-orang yang beriman dari jalan Allah, kamu menghendakinya (jalan Allah) bengkok, padahal kamu menyaksikan?"" Dan Allah tidak lengah terhadap apa yang kamu kerjakan.","Katakan: Keluarga Tuhan, mengapa Anda tidak bernyanyi tentang jalan Tuhan, yang Anda inginkan, dan Anda adalah kesaksian Tuhan"
100,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ إِن تُطِيعُوا۟ فَرِيقًا مِّنَ ٱلَّذِينَ أُوتُوا۟ ٱلْكِتَـٰبَ يَرُدُّوكُم بَعْدَ إِيمَـٰنِكُمْ كَـٰفِرِينَ,"Hai orang-orang yang beriman, jika kamu mengikuti sebagian dari orang-orang yang diberi alkitab, niscaya mereka akan mengembalikan kamu menjadi orang kafir sesudah kamu beriman.","Wahai orang-orang yang beriman! Jika kamu mengikuti sebagian dari orang yang diberi Kitab, niscaya mereka akan mengembalikan kamu menjadi orang kafir setelah beriman.","O, yang adalah mereka yang aman, jika Anda mematuhi tim dari mereka yang telah keluar"
101,وَكَيْفَ تَكْفُرُونَ وَأَنتُمْ تُتْلَىٰ عَلَيْكُمْ ءَايَـٰتُ ٱللَّهِ وَفِيكُمْ رَسُولُهُۥ ۗ وَمَن يَعْتَصِم بِٱللَّهِ فَقَدْ هُدِىَ إِلَىٰ صِرَٰطٍ مُّسْتَقِيمٍ,"Bagaimanakah kamu (sampai) menjadi kafir, padahal ayat-ayat Allah dibacakan kepada kamu, dan rasul-Nya pun berada di tengah-tengah kamu? Barang siapa yang berpegang teguh kepada (agama) Allah, maka sesungguhnya ia telah diberi petunjuk kepada jalan yang lurus.","Dan bagaimana kamu (sampai) menjadi kafir, padahal ayat-ayat Allah dibacakan kepada kamu, dan Rasul-Nya (Muhammad) pun berada di tengah-tengah kamu? Barang siapa berpegang teguh kepada (agama) Allah, maka sungguh, dia diberi petunjuk ke jalan yang lurus.","Dan bagaimana Anda tidak percaya, dan Anda memperhatikan Anda, Tuhan, dan bagi Anda, utusannya"
102,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ ٱتَّقُوا۟ ٱللَّهَ حَقَّ تُقَاتِهِۦ وَلَا تَمُوتُنَّ إِلَّا وَأَنتُم مُّسْلِمُونَ,"Hai orang-orang yang beriman, bertakwalah kepada Allah sebenar-benar takwa kepada-Nya; dan janganlah sekali-kali kamu mati melainkan dalam keadaan beragama Islam.",Wahai orang-orang yang beriman! Bertakwalah kepada Allah sebenar-benar takwa kepada-Nya dan janganlah kamu mati kecuali dalam keadaan Muslim.,"O, mereka yang percaya pada Tuhan"
103,وَٱعْتَصِمُوا۟ بِحَبْلِ ٱللَّهِ جَمِيعًا وَلَا تَفَرَّقُوا۟ ۚ وَٱذْكُرُوا۟ نِعْمَتَ ٱللَّهِ عَلَيْكُمْ إِذْ كُنتُمْ أَعْدَآءً فَأَلَّفَ بَيْنَ قُلُوبِكُمْ فَأَصْبَحْتُم بِنِعْمَتِهِۦٓ إِخْوَٰنًا وَكُنتُمْ عَلَىٰ شَفَا حُفْرَةٍ مِّنَ ٱلنَّارِ فَأَنقَذَكُم مِّنْهَا ۗ كَذَٰلِكَ يُبَيِّنُ ٱللَّهُ لَكُمْ ءَايَـٰتِهِۦ لَعَلَّكُمْ تَهْتَدُونَ,"Dan berpeganglah kamu semuanya kepada tali (agama) Allah, dan janganlah kamu bercerai berai, dan ingatlah akan nikmat Allah kepadamu ketika kamu dahulu (masa Jahiliah) bermusuh-musuhan, maka Allah mempersatukan hatimu, lalu menjadilah kamu karena nikmat Allah, orang-orang yang bersaudara; dan kamu telah berada di tepi jurang neraka, lalu Allah menyelamatkan kamu dari nya.  Demikianlah Allah menerangkan ayat-ayat-Nya kepadamu, agar kamu mendapat petunjuk.","Dan berpegangteguhlah kamu semuanya pada tali (agama) Allah, dan janganlah kamu bercerai berai, dan ingatlah nikmat Allah kepadamu ketika kamu dahulu (masa jahiliah) bermusuhan, lalu Allah mempersatukan hatimu, sehingga dengan karunia-Nya kamu menjadi bersaudara, sedangkan (ketika itu) kamu berada di tepi jurang neraka, lalu Allah menyelamatkan kamu dari sana. Demikianlah, Allah menerangkan ayat-ayat-Nya kepadamu agar kamu mendapat petunjuk.","Dan Anda akan diam tentang pintu Tuhan, dan tidak memisahkan ۚ dan mengingat berkat Tuhan untuk Anda, ketika Anda adalah orang yang baik, jadi apakah Anda bennah, saudara kandung, dan Anda adalah bibir api, jadi saya akan menyelamatkan Anda dari itu ۗ juga ۗ"
